name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse,geocode_method
star:1244-1243-12402-1,380.0,,,1.01547,PQ,,0,star of 1244-1243-12402-1,STAR,1.0,,,--,15.8571,
star:1472-1471-14721-1,220.0,,,1.04193,PQ,,0,star of 1472-1471-14721-1,STAR,1.0,,,--,-4.0059,
star:1472-1471-14722-2,220.0,,,1.04193,PQ,,0,star of 1472-1471-14722-2,STAR,1.0,,,--,-4.0059,
star:1474-1472-14723-1,380.0,,,1.05152,PQ,,0,star of 1474-1472-14723-1,STAR,1.0,,,--,-0.4373,
star:1602-1601-16022-1,220.0,,,1.05264,PQ,,0,star of 1602-1601-16022-1,STAR,1.0,,,--,12.1761,
star:1602-16011-16021-1,220.0,,,1.05264,PQ,,0,star of 1602-16011-16021-1,STAR,1.0,,,--,12.1761,
star:1642-1641-16421-1,220.0,,,1.06962,PQ,,0,star of 1642-1641-16421-1,STAR,1.0,,,--,5.4421,
star:1642-1641-16422-2,220.0,,,1.06962,PQ,,0,star of 1642-1641-16422-2,STAR,1.0,,,--,5.4421,
star:1642-16411-16424-4,220.0,,,1.06979,PQ,,0,star of 1642-16411-16424-4,STAR,1.0,,,--,5.2654,
star:1742-1741-17421-1,220.0,,,1.0523,PQ,,0,star of 1742-1741-17421-1,STAR,1.0,,,--,-3.5989,
star:1742-1741-17422-2,220.0,,,1.0523,PQ,,0,star of 1742-1741-17422-2,STAR,1.0,,,--,-3.5989,
star:1742-17411-17423-3,220.0,,,1.04775,PQ,,0,star of 1742-17411-17423-3,STAR,1.0,,,--,-2.8839,
star:1742-17411-17424-4,220.0,,,1.04783,PQ,,0,star of 1742-17411-17424-4,STAR,1.0,,,--,-2.8783,
star:2002-2001-20021-1,220.0,,,1.05088,PQ,,0,star of 2002-2001-20021-1,STAR,1.0,,,--,9.9687,
star:2042-2041-20421-1,220.0,,,1.03687,PQ,,0,star of 2042-2041-20421-1,STAR,1.0,,,--,-4.2543,
star:2042-20416-20424-4,220.0,,,1.05036,PQ,,0,star of 2042-20416-20424-4,STAR,1.0,,,--,-1.1827,
star:2052-2041-20422-2,220.0,,,1.03697,PQ,,0,star of 2052-2041-20422-2,STAR,1.0,,,--,-4.2488,
star:2204-2202-22021-1,380.0,,,1.0537,PQ,,0,star of 2204-2202-22021-1,STAR,1.0,,,--,1.875,
star:2204-2202-22022-2,380.0,,,1.05385,PQ,,0,star of 2204-2202-22022-2,STAR,1.0,,,--,2.0654,
star:2204-2212-22023-3,380.0,,,1.05167,PQ,,0,star of 2204-2212-22023-3,STAR,1.0,,,--,3.5476,
star:2522-2521-25221-1,220.0,,,1.05595,PQ,,0,star of 2522-2521-25221-1,STAR,1.0,,,--,0.1643,
star:2522-2521-25222-2,220.0,,,1.05598,PQ,,0,star of 2522-2521-25222-2,STAR,1.0,,,--,0.1591,
star:2562-2561-25621-1,220.0,,,1.04822,PQ,,0,star of 2562-2561-25621-1,STAR,1.0,,,--,-3.8895,
star:2562-2571-25622-2,220.0,,,1.0498,PQ,,0,star of 2562-2571-25622-2,STAR,1.0,,,--,-4.3939,
star:2563-2561-25624-4,220.0,,,1.04829,PQ,,0,star of 2563-2561-25624-4,STAR,1.0,,,--,-3.8768,
star:2563-2571-25625-5,220.0,,,1.04988,PQ,,0,star of 2563-2571-25625-5,STAR,1.0,,,--,-4.3846,
star:2742-2741-27421-1,220.0,,,1.05503,PQ,,0,star of 2742-2741-27421-1,STAR,1.0,,,--,10.1394,
star:2742-2741-27422-2,220.0,,,1.05503,PQ,,0,star of 2742-2741-27422-2,STAR,1.0,,,--,10.1394,
star:2842-2841-28421-1,220.0,,,1.03918,PQ,,0,star of 2842-2841-28421-1,STAR,1.0,,,--,-4.1779,
star:3082-3081-30822-2,220.0,,,1.0579,PQ,,0,star of 3082-3081-30822-2,STAR,1.0,,,--,-5.4205,
star:3082-3091-30824-4,220.0,,,1.04538,PQ,,0,star of 3082-3091-30824-4,STAR,1.0,,,--,-7.2292,
star:3192-3191-31922-1,220.0,,,1.05208,PQ,,0,star of 3192-3191-31922-1,STAR,1.0,,,--,12.0306,
star:3192-31911-31927-2,220.0,,,1.05208,PQ,,0,star of 3192-31911-31927-2,STAR,1.0,,,--,12.0306,
star:3202-3201-32021-1,220.0,,,1.04644,PQ,,0,star of 3202-3201-32021-1,STAR,1.0,,,--,13.0415,
star:3203-3209-32022-2,220.0,,,1.04643,PQ,,0,star of 3203-3209-32022-2,STAR,1.0,,,--,13.0364,
star:3204-3202-32081-1,380.0,,,1.05024,PQ,,0,star of 3204-3202-32081-1,STAR,1.0,,,--,15.8564,
star:3282-3281-32823-3,220.0,,,1.04983,PQ,,0,star of 3282-3281-32823-3,STAR,1.0,,,--,8.8408,
star:3282-32810-32824-4,220.0,,,1.04983,PQ,,0,star of 3282-32810-32824-4,STAR,1.0,,,--,8.8408,
star:3332-3331-33321-1,220.0,,,1.05218,PQ,,0,star of 3332-3331-33321-1,STAR,1.0,,,--,13.4891,
star:3332-3331-33323-3,220.0,,,1.05218,PQ,,0,star of 3332-3331-33323-3,STAR,1.0,,,--,13.4891,
star:3342-3341-33421-1,220.0,,,1.0525,PQ,,0,star of 3342-3341-33421-1,STAR,1.0,,,--,2.4142,
star:3342-3341-33422-2,220.0,,,1.05252,PQ,,0,star of 3342-3341-33422-2,STAR,1.0,,,--,2.4136,
star:3462-3461-34621-1,220.0,,,1.05191,PQ,,0,star of 3462-3461-34621-1,STAR,1.0,,,--,10.3378,
star:3462-3461-34622-2,220.0,,,1.05191,PQ,,0,star of 3462-3461-34622-2,STAR,1.0,,,--,10.3378,
star:3464-3462-34641-1,380.0,,,1.05703,PQ,,0,star of 3464-3462-34641-1,STAR,1.0,,,--,9.6497,
star:3472-3471-34721-1,220.0,,,1.04063,PQ,,0,star of 3472-3471-34721-1,STAR,1.0,,,--,-6.0837,
star:3472-3471-34722-2,220.0,,,1.04063,PQ,,0,star of 3472-3471-34722-2,STAR,1.0,,,--,-6.0837,
star:3472-3471-34723-3,220.0,,,1.04063,PQ,,0,star of 3472-3471-34723-3,STAR,1.0,,,--,-6.0837,
star:3472-3471-34724-4,220.0,,,1.04063,PQ,,0,star of 3472-3471-34724-4,STAR,1.0,,,--,-6.0837,
star:3522-3521-35221-1,220.0,,,1.06578,PQ,,0,star of 3522-3521-35221-1,STAR,1.0,,,--,-3.4238,
star:3522-3521-35223-3,220.0,,,1.06578,PQ,,0,star of 3522-3521-35223-3,STAR,1.0,,,--,-3.4224,
star:3522-35211-35222-2,220.0,,,1.05648,PQ,,0,star of 3522-35211-35222-2,STAR,1.0,,,--,-3.3709,
star:3522-35211-35224-4,220.0,,,1.05249,PQ,,0,star of 3522-35211-35224-4,STAR,1.0,,,--,-3.107,
star:3522-35231-35236-1,220.0,,,1.02951,PQ,,0,star of 3522-35231-35236-1,STAR,1.0,,,--,-0.7485,
star:3522-35231-35238-3,220.0,,,1.02951,PQ,,0,star of 3522-35231-35238-3,STAR,1.0,,,--,-0.7462,
star:3522-35232-35237-2,220.0,,,1.02986,PQ,,0,star of 3522-35232-35237-2,STAR,1.0,,,--,-0.9768,
star:3554-3550-35542-2,380.0,,,1.04992,PQ,,0,star of 3554-3550-35542-2,STAR,1.0,,,--,4.3954,
star:3554-3551-35541-1,380.0,,,1.03639,PQ,,0,star of 3554-3551-35541-1,STAR,1.0,,,--,2.3161,
star:3642-3641-36421-1,220.0,,,1.04921,PQ,,0,star of 3642-3641-36421-1,STAR,1.0,,,--,6.1283,
star:3842-3851-38423-3,220.0,,,1.03247,PQ,,0,star of 3842-3851-38423-3,STAR,1.0,,,--,-3.6952,
star:3842-3851-38424-4,220.0,,,1.03489,PQ,,0,star of 3842-3851-38424-4,STAR,1.0,,,--,-3.3825,
star:3852-3841-38421-1,220.0,,,1.04594,PQ,,0,star of 3852-3841-38421-1,STAR,1.0,,,--,-3.4306,
star:3852-3841-38422-2,220.0,,,1.04676,PQ,,0,star of 3852-3841-38422-2,STAR,1.0,,,--,-3.2574,
star:3934-3942-39402-1,380.0,,,1.05669,PQ,,0,star of 3934-3942-39402-1,STAR,1.0,,,--,9.5257,
star:3940-3941-39423-1,220.0,,,1.05522,PQ,,0,star of 3940-3941-39423-1,STAR,1.0,,,--,10.2755,
star:3954-3942-39421-2,380.0,,,1.06541,PQ,,0,star of 3954-3942-39421-2,STAR,1.0,,,--,9.7549,
star:4384-4382-43821-1,380.0,,,1.06947,PQ,,0,star of 4384-4382-43821-1,STAR,1.0,,,--,6.8935,
star:4472-4461-44623-3,220.0,,,1.05431,PQ,,0,star of 4472-4461-44623-3,STAR,1.0,,,--,-6.6349,
star:4472-4471-44624-4,220.0,,,1.05428,PQ,,0,star of 4472-4471-44624-4,STAR,1.0,,,--,-6.6682,
star:4664-4662-46621-1,380.0,,,1.06509,PQ,,0,star of 4664-4662-46621-1,STAR,1.0,,,--,5.5547,
star:4664-4662-46622-2,380.0,,,1.06509,PQ,,0,star of 4664-4662-46622-2,STAR,1.0,,,--,5.5547,
star:4722-4721-47221-1,220.0,,,1.05413,PQ,,0,star of 4722-4721-47221-1,STAR,1.0,,,--,13.773,
star:4722-47210-47222-2,220.0,,,1.06435,PQ,,0,star of 4722-47210-47222-2,STAR,1.0,,,--,13.8184,
star:4942-4941-49422-2,220.0,,,1.05782,PQ,,0,star of 4942-4941-49422-2,STAR,1.0,,,--,10.2919,
star:4943-4941-49421-1,220.0,,,1.05789,PQ,,0,star of 4943-4941-49421-1,STAR,1.0,,,--,10.2899,
star:5042-5041-50421-1,220.0,,,1.05349,PQ,,0,star of 5042-5041-50421-1,STAR,1.0,,,--,-1.0452,
star:5142-51410-51422-2,220.0,,,1.05,PQ,,0,star of 5142-51410-51422-2,STAR,1.0,,,--,11.8223,
star:5464-5462-54621-1,380.0,,,1.09047,PQ,,0,star of 5464-5462-54621-1,STAR,1.0,,,--,1.3292,
star:5464-5462-54624-4,380.0,,,1.09047,PQ,,0,star of 5464-5462-54624-4,STAR,1.0,,,--,1.3292,
star:5464-54622-54623-2,380.0,,,1.07209,PQ,,0,star of 5464-54622-54623-2,STAR,1.0,,,--,1.5751,
star:30820-3081-30821-1,220.0,,,1.0579,PQ,,0,star of 30820-3081-30821-1,STAR,1.0,,,--,-5.4205,
star:30820-3091-30826-3,220.0,,,1.04538,PQ,,0,star of 30820-3091-30826-3,STAR,1.0,,,--,-7.2292,
star:70510-70520-70561-1,110.0,,,1.04147,PQ,,0,star of 70510-70520-70561-1,STAR,1.0,,,--,3.1827,
star:70510-70520-70562-1,110.0,,,1.0415,PQ,,0,star of 70510-70520-70562-1,STAR,1.0,,,--,3.1856,
star:74511-74520-74562-1,110.0,,,1.01289,PQ,,0,star of 74511-74520-74562-1,STAR,1.0,,,--,-4.163,
star:74511-74520-74564-1,110.0,,,1.04986,PQ,,0,star of 74511-74520-74564-1,STAR,1.0,,,--,-4.4906,
star:74512-74520-74563-1,110.0,,,1.0129,PQ,,0,star of 74512-74520-74563-1,STAR,1.0,,,--,-4.1538,
star:75510-75520-75561-1,110.0,,,1.02346,PQ,,0,star of 75510-75520-75561-1,STAR,1.0,,,--,1.1169,
star:75511-75520-75562-1,110.0,,,1.02378,PQ,,0,star of 75511-75520-75562-1,STAR,1.0,,,--,1.2113,
star:81010-81020-81061-1,110.0,,,1.04921,PQ,,0,star of 81010-81020-81061-1,STAR,1.0,,,--,-3.8945,
star:81010-81020-81062-1,110.0,,,1.04788,PQ,,0,star of 81010-81020-81062-1,STAR,1.0,,,--,-3.7131,
star:81011-81020-81063-1,110.0,,,1.04921,PQ,,0,star of 81011-81020-81063-1,STAR,1.0,,,--,-3.8945,
star:81510-81520-81561-1,110.0,,,1.01427,PQ,,0,star of 81510-81520-81561-1,STAR,1.0,,,--,0.2094,
star:81510-81520-81562-1,110.0,,,1.01384,PQ,,0,star of 81510-81520-81562-1,STAR,1.0,,,--,0.1252,
star:90011-90020-90061-1,110.0,,,1.00509,PQ,,0,star of 90011-90020-90061-1,STAR,1.0,,,--,-3.4048,
star:90011-90020-90062-1,110.0,,,1.00509,PQ,,0,star of 90011-90020-90062-1,STAR,1.0,,,--,-3.4048,
star:90012-90020-90063-1,110.0,,,1.00599,PQ,,0,star of 90012-90020-90063-1,STAR,1.0,,,--,-3.667,
star:90310-90320-90361-1,110.0,,,1.02786,PQ,,0,star of 90310-90320-90361-1,STAR,1.0,,,--,-2.2146,
star:90310-90320-90362-1,110.0,,,1.02778,PQ,,0,star of 90310-90320-90362-1,STAR,1.0,,,--,-2.2102,
star:90420-90440-90461-1,275.0,,,1.04114,PQ,,0,star of 90420-90440-90461-1,STAR,1.0,,,--,1.6398,
star:90420-90440-90462-1,275.0,,,1.04114,PQ,,0,star of 90420-90440-90462-1,STAR,1.0,,,--,1.6398,
star:90420-90440-90463-1,275.0,,,1.04114,PQ,,0,star of 90420-90440-90463-1,STAR,1.0,,,--,1.6398,
GB_EWIC,260.0,,,1.0,Slack,GB_EWIC import,2,EWIC far terminal,EWIC,3.0,,,XX,,
GB_GREENLINK,150.0,,,1.0,Slack,GB_GREENLINK import,3,Greenlink far terminal,GREENLINK,3.0,,,XX,,
