name,bus0,bus1,x,r,b,s_nom,length,carrier,sub_network,s_nom_source,psse_ckt
71033-71034-1,71033,71034,5.723783999999999,5.723783999999999,5.4178145087236e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
71033-71090-1,71033,71090,1.585584,1.3100669999999999,1.2855831037649218e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
71034-71035-1,71034,71035,5.014845,5.014845,4.775022956841138e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
71034-71080-1,71034,71080,2.155131,2.9119860000000006,1.4692378328741966e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
71035-71090-1,71035,71090,6.71913,4.230765,5.5096418732782364e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
71037-71090-1,71037,71090,1.67706,0.79497,0.0015610651974288339,210.0,0.0,AC,0,RATE1,1
71038-71090-1,71038,71090,1.67706,0.79497,0.0015610651974288339,219.0,0.0,AC,0,RATE1,1
71080-71091-1,71080,71091,0.365904,0.45520199999999994,1.8365472910927457e-06,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
71090-71093-1,71090,71093,0.001089,0.0,0.0,429.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
71511-90012-1,71511,90012,7.549189999999999,2.9076299999999997,5.1404958677685953e-05,103.0,18.4,AC,0,RATE1,1
71512-90012-2,71512,90012,5.931419999999999,2.2445500000000003,3.892561983471074e-05,103.0,18.4,AC,0,RATE1,2
71530-71590-1,71530,71590,0.001089,0.0,0.0,60.0,0.0,AC,0,RATE1,1
72010-81510-1,72010,81510,8.833,3.3504899999999997,5.826446280991735e-05,124.0,21.2,AC,0,RATE1,1
72010-81510-2,72010,81510,8.456689999999998,3.2077099999999996,5.5785123966942155e-05,124.0,20.3,AC,0,RATE1,2
72010-83011-1,72010,83011,2.82656,0.8591,2.0578512396694216e-05,113.0,7.1,AC,0,RATE1,1
72010-83012-2,72010,83012,2.82656,0.8591,2.0578512396694216e-05,113.0,7.1,AC,0,RATE1,2
72511-74512-1,72511,74512,8.629719999999999,3.3504899999999997,5.9669421487603304e-05,103.0,21.2,AC,0,RATE1,1
72512-74512-2,72512,74512,8.629719999999999,3.3504899999999997,5.9669421487603304e-05,103.0,21.2,AC,0,RATE1,2
72530-72590-1,72530,72590,0.001089,0.0,0.0,60.0,0.0,AC,0,RATE1,1
73011-76511-1,73011,76511,0.55902,0.57959,0.0004388429752066116,82.0,6.02,AC,0,RATE1,1
73012-76512-2,73012,76512,0.55902,0.57959,0.0004388429752066116,82.0,5.81,AC,0,RATE1,2
73031-73032-1,73031,73032,0.001089,0.0,0.0,66.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
73031-78030-1,73031,78030,0.1405899,0.1360161,0.000162534435261708,33.0,0.0,AC,0,RATE1,1
73031-89030-1,73031,89030,0.1156518,0.17086409999999996,0.00016620752984389348,33.0,0.0,AC,0,RATE1,1
73032-78030-1,73032,78030,0.1341648,0.1302444,0.000162534435261708,33.0,0.0,AC,0,RATE1,1
73032-89030-1,73032,89030,0.11586959999999999,0.11216699999999999,0.00015610651974288337,33.0,0.0,AC,0,RATE1,1
73500-73510-1,73500,73510,1.9844,0.3267,3.8842975206611575e-05,144.0,0.0,AC,0,RATE1,1
73510-87900-1,73510,87900,7.138999999999999,1.1858000000000002,0.00013801652892561983,200.0,0.0,AC,0,RATE1,1
74011-78511-1,74011,78511,5.25745,2.25665,3.322314049586777e-05,86.0,12.4,AC,0,RATE1,1
74012-78512-2,74012,78512,5.326420000000001,2.26875,3.305785123966942e-05,86.0,12.4,AC,0,RATE1,2
74030-74090-1,74030,74090,0.001089,0.0,0.0,34.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
74030-80532-1,74030,80532,0.225423,0.38223899999999994,0.00030303030303030303,17.0,0.0,AC,0,RATE1,1
74030-80532-2,74030,80532,0.225423,0.38223899999999994,0.00030303030303030303,17.0,0.0,AC,0,RATE1,2
74090-74091-1,74090,74091,1.2632400000000001,0.67518,0.0002617079889807163,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
74511-74512-1,74511,74512,0.012100000000000001,0.0,0.0,916.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
74511-74512-2,74511,74512,0.012100000000000001,0.0,0.0,916.0,0.0,AC,0,"station coupler, bounded by the weaker end",2
74511-76011-1,74511,76011,0.43923,0.14278000000000002,0.000502396694214876,145.0,2.96,AC,0,RATE1,1
74511-76012-2,74511,76012,0.44043999999999994,0.14278000000000002,0.0005035537190082645,145.0,2.96,AC,0,RATE1,2
74511-82511-1,74511,82511,0.54208,0.64372,0.0003652892561983471,73.0,4.59,AC,0,RATE1,1
74511-82512-2,74511,82512,0.53482,0.63404,0.00035975206611570245,73.0,4.52,AC,0,RATE1,2
74512-86311-1,74512,86311,4.87267,1.83436,0.0005896694214876033,124.0,18.0,AC,0,RATE1,1
74512-86312-2,74512,86312,5.58294,2.1417,0.0005825619834710743,124.0,19.8,AC,0,RATE1,2
74512-88011-1,74512,88011,7.69318,2.98628,5.322314049586777e-05,103.0,18.9,AC,0,RATE1,1
74512-88012-2,74512,88012,7.69318,2.98628,5.322314049586777e-05,103.0,18.9,AC,0,RATE1,2
74512-88511-1,74512,88511,0.30492,0.07744000000000001,0.00012727272727272728,152.0,1.83,AC,0,RATE1,1
74512-88512-2,74512,88512,0.30492,0.07744000000000001,0.00012727272727272728,152.0,1.83,AC,0,RATE1,2
74520-81020-1,74520,81020,5.853375000000001,0.620125,6.099834710743801e-05,881.0,18.4,AC,0,RATE1,1
74520-81020-2,74520,81020,5.853375000000001,0.620125,6.099834710743801e-05,881.0,18.4,AC,0,RATE1,2
74520-82020-1,74520,82020,21.175,2.2611875,0.0002261289256198347,881.0,66.8,AC,0,RATE1,1
74520-90020-1,74520,90020,14.4973125,1.54275,0.00015116694214876034,881.0,45.6,AC,0,RATE1,1
74711-76011-1,74711,76011,0.52877,0.13673,0.0002505785123966942,144.0,3.22,AC,0,RATE1,1
74712-76012-2,74712,76012,0.52877,0.13673,0.0002505785123966942,144.0,3.22,AC,0,RATE1,2
75010-75510-1,75010,75510,19.428969999999996,7.364059999999999,0.00012801652892561983,103.0,46.7,AC,0,RATE1,1
75010-83510-1,75010,83510,7.781510000000001,2.94393,5.1074380165289256e-05,103.0,18.63,AC,0,RATE1,1
75010-84511-1,75010,84511,3.29725,1.2801800000000003,2.2809917355371897e-05,103.0,8.1,AC,0,RATE1,1
75010-84512-2,75010,84512,3.29725,1.2801800000000003,2.2809917355371897e-05,103.0,8.1,AC,0,RATE1,2
75010-87900-1,75010,87900,8.36594,2.8676999999999997,5.4958677685950405e-05,193.0,20.01,AC,0,RATE1,1
75030-75090-1,75030,75090,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75031-75090-1,75031,75090,4.3777800000000004,1.751112,4.8668503213957756e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75031-75090-2,75031,75090,5.252247,2.100681,5.785123966942149e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,2
75031-75092-1,75031,75092,7.311546,2.939211,0.00011937557392102847,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75031-75093-1,75031,75093,3.278979,1.33947,0.00011019283746556473,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75032-75080-1,75032,75080,2.832489,3.0829590000000002,0.00010284664830119375,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75080-75090-1,75080,75090,3.346497,2.8673369999999996,3.397612488521579e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75080-75091-1,75080,75091,3.283335,3.012174,2.6629935720844814e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75090-75094-1,75090,75094,1.35036,1.12167,0.0008420569329660238,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75090-75095-1,75090,75095,0.94743,0.37026000000000003,0.0010101010101010099,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75510-75511-1,75510,75511,0.012100000000000001,0.0,0.0,240.0,0.0,AC,0,RATE1,1
75510-75514-1,75510,75514,0.012100000000000001,0.0,0.0,1630.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
75510-75611-1,75510,75611,0.338921,0.122573,0.0007165289256198347,200.0,3.6,AC,0,RATE1,1
75510-81810-1,75510,81810,5.82857,1.3031700000000002,4.239669421487603e-05,166.0,14.5,AC,0,RATE1,1
75510-83510-1,75510,83510,12.268189999999999,4.662130000000001,8.12396694214876e-05,103.0,29.5,AC,0,RATE1,1
75510-84411-1,75510,84411,3.66388,1.42175,2.537190082644628e-05,103.0,9.0,AC,0,RATE1,1
75510-84412-2,75510,84412,3.66388,1.42175,2.537190082644628e-05,103.0,9.0,AC,0,RATE1,2
75510-89311-1,75510,89311,3.50053,1.2934899999999998,9.561983471074381e-05,103.0,9.23,AC,0,RATE1,1
75510-89312-2,75510,89312,3.5186800000000007,1.29833,0.00010438016528925621,103.0,9.38,AC,0,RATE1,2
75510-89510-1,75510,89510,6.398480000000001,2.19373,0.00013925619834710744,166.0,27.0,AC,0,RATE1,1
75520-75521-1,75520,75521,0.22687499999999997,0.0,5.2628099173553726e-05,837.0,0.0,AC,0,RATE1,1
75520-75522-1,75520,75522,0.22687499999999997,0.0,4.473388429752066e-05,837.0,0.0,AC,0,RATE1,1
75521-85020-1,75521,85020,17.8096875,1.588125,0.00018563966942148756,837.0,0.0,AC,0,RATE1,1
75522-85020-2,75522,85020,17.8096875,1.588125,0.00018563966942148756,837.0,0.0,AC,0,RATE1,2
75530-75590-1,75530,75590,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75590-75591-1,75590,75591,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
75610-75611-1,75610,75611,2.6982999999999997,1.0164,0.0004148760330578513,200.0,8.0,AC,0,RATE1,1
75810-81510-1,75810,81510,9.27707,3.54893,0.00010677685950413221,103.0,23.1,AC,0,RATE1,1
75810-90310-1,75810,90310,14.40989,5.42322,0.00018049586776859502,124.0,36.24,AC,0,RATE1,1
76031-86030-1,76031,86030,0.129591,0.072963,0.0005693296602387512,46.0,0.0,AC,0,RATE1,1
76031-86030-2,76031,86030,0.129591,0.072963,0.0005693296602387512,46.0,0.0,AC,0,RATE1,2
76032-82530-1,76032,82530,0.3267,0.21780000000000002,0.00036730945821854917,30.0,0.0,AC,0,RATE1,1
76032-82530-2,76032,82530,0.3267,0.21780000000000002,0.00036730945821854917,30.0,0.0,AC,0,RATE1,2
76511-81010-1,76511,81010,0.54571,0.19723,0.001154710743801653,158.0,6.07,AC,0,RATE1,1
76512-81010-2,76512,81010,0.54571,0.19723,0.001154710743801653,158.0,5.89,AC,0,RATE1,2
76513-80012-1,76513,80012,1.3322100000000001,0.5324,6.239669421487603e-05,86.0,3.67,AC,0,RATE1,1
76514-80011-2,76514,80011,1.3515699999999997,0.54329,6.181818181818182e-05,86.0,3.74,AC,0,RATE1,2
76532-76533-1,76532,76533,0.01089,0.0,0.0,34.0,0.0,AC,0,RATE1,1
76532-76533-2,76532,76533,0.01089,0.0,0.0,34.0,0.0,AC,0,RATE1,2
76810-77210-1,76810,77210,5.435320000000001,0.87604,3.5619834710743795e-05,200.0,0.0,AC,0,RATE1,1
76810-79010-1,76810,79010,9.979596,3.8744199999999993,6.900826446280991e-05,103.0,24.59,AC,0,RATE1,1
76810-79010-2,76810,79010,9.979596,3.8744199999999993,6.900826446280991e-05,103.0,24.59,AC,0,RATE1,2
76810-87510-1,76810,87510,3.73769,1.45079,2.5867768595041322e-05,200.0,9.21,AC,0,RATE1,1
76810-87510-2,76810,87510,3.70865,1.4399000000000002,2.5619834710743802e-05,225.0,9.21,AC,0,RATE1,2
77010-90011-1,77010,90011,1.75208,0.5324,1.2727272727272727e-05,113.0,4.4,AC,0,RATE1,1
77010-90011-2,77010,90011,1.75208,0.5324,1.2727272727272727e-05,113.0,4.4,AC,0,RATE1,2
77010-90011-3,77010,90011,1.6456,0.5783800000000001,1.1735537190082646e-05,126.0,4.1,AC,0,RATE1,3
77010-90310-1,77010,90310,9.13429,3.55377,6.347107438016529e-05,124.0,22.69,AC,0,RATE1,1
77010-90310-2,77010,90310,8.77976,3.3746900000000006,9.884297520661156e-05,124.0,21.53,AC,0,RATE1,2
77030-77090-1,77030,77090,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
77230-77291-1,77230,77291,3.66993,1.73151,0.00019283746556473827,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
77230-77292-1,77230,77292,0.29403,0.027225000000000003,0.00018365472910927458,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
77230-77294-1,77230,77294,0.058806000000000004,0.049005,3.6730945821854914e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
77511-77512-1,77511,77512,0.012100000000000001,0.0,0.0,322.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
77511-77512-2,77511,77512,0.012100000000000001,0.0,0.0,322.0,0.0,AC,0,"station coupler, bounded by the weaker end",2
77511-90310-1,77511,90310,2.07152,0.51788,4.140495867768595e-05,178.0,6.53,AC,0,RATE1,1
77511-90310-2,77511,90310,2.8338200000000002,1.10473,1.9834710743801653e-05,144.0,5.82,AC,0,RATE1,2
77512-87510-1,77512,87510,14.97375,5.075950000000001,9.892561983471074e-05,193.0,36.1,AC,0,RATE1,1
77512-90310-3,77512,90310,2.3933799999999996,0.45254,0.00015338842975206612,193.0,6.01,AC,0,RATE1,3
77530-77590-1,77530,77590,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
77531-77590-1,77531,77590,2.965347,2.372931,2.938475665748393e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
77531-77590-2,77531,77590,1.305711,0.9136709999999999,0.0001349862258953168,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,2
77531-77591-1,77531,77591,3.578454,1.5049979999999998,0.0002295684113865932,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
78030-89030-1,78030,89030,0.13068000000000002,0.193842,0.00036730945821854917,28.0,0.0,AC,0,RATE1,1
78030-89030-2,78030,89030,0.13830299999999998,0.147015,0.0005050505050505049,31.0,0.0,AC,0,RATE1,2
78530-78590-1,78530,78590,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
79030-79080-1,79030,79080,1.0313919,0.7093746,6.427915518824609e-06,20.0,0.0,AC,0,RATE1,1
79030-79081-1,79030,79081,2.5829991000000003,1.7765946000000001,1.561065197428834e-05,20.0,0.0,AC,0,RATE1,1
79030-79090-1,79030,79090,0.001089,0.0,0.0,40.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
79031-79082-1,79031,79082,9.857628,6.332534999999999,0.00011937557392102847,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
79031-79090-1,79031,79090,1.173942,1.173942,1.1019283746556474e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
79031-79090-2,79031,79090,3.17988,3.149388,7.529843893480258e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,2
79032-79082-1,79032,79082,3.3334289999999998,2.665872,3.213957759412305e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
79082-79091-1,79082,79091,0.69696,0.278784,8.264462809917356e-06,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
79090-79094-1,79090,79094,4.86783,2.7769500000000007,0.0012396694214876034,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
80011-81010-1,80011,81010,0.38962,0.10164000000000001,0.00018495867768595042,144.0,3.03,AC,0,RATE1,1
80012-81010-2,80012,81010,0.38962,0.10164000000000001,0.00018495867768595042,144.0,3.21,AC,0,RATE1,2
80511-81510-1,80511,81510,8.26793,3.29846,0.00022495867768595042,90.0,21.4,AC,0,RATE1,1
80512-81510-2,80512,81510,8.26914,3.29846,0.00022578512396694217,90.0,21.4,AC,0,RATE1,2
80531-80532-1,80531,80532,0.001089,0.0,0.0,34.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
80532-80540-1,80532,80540,0.001089,0.0,0.0,34.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
80700-80730-1,80700,80730,0.33759,0.28314,0.00021120293847566574,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
80701-80730-1,80701,80730,2.2542299999999997,1.2741300000000002,0.0005509641873278236,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
80702-80730-1,80702,80730,7.198290000000001,2.86407,0.0013774104683195593,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
80710-87510-1,80710,87510,8.084494,1.133528,0.0001675206611570248,200.0,17.12,AC,0,RATE1,1
80710-90310-1,80710,90310,19.509555999999996,2.355023,0.00024330578512396693,200.0,34.83,AC,0,RATE1,1
80730-80790-1,80730,80790,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
80730-80795-1,80730,80795,5.771700000000001,2.26512,0.0001285583103764922,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
80730-80797-1,80730,80797,1.1979,0.6316200000000001,0.0002754820936639118,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
80730-80798-1,80730,80798,1.089,0.5336099999999999,0.0008264462809917354,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
81010-81011-1,81010,81011,0.012100000000000001,0.0,0.0,295.0,0.0,AC,0,RATE1,1
81010-84011-1,81010,84011,3.2028700000000003,1.1785400000000001,0.00015041322314049587,103.0,9.2,AC,0,RATE1,1
81010-84012-2,81010,84012,3.1823,1.04544,0.00014834710743801655,100.0,9.2,AC,0,RATE1,2
81020-86220-1,81020,86220,14.2175,1.5125,0.00014817851239669422,881.0,44.7,AC,0,RATE1,1
81510-87900-1,81510,87900,16.09663,4.72989,0.00010884297520661156,193.0,25.9,AC,0,RATE1,1
81520-82020-1,81520,82020,9.180875,0.983125,9.880330578512396e-05,881.0,29.0,AC,0,RATE1,1
81520-82020-2,81520,82020,9.180875,0.983125,9.880330578512396e-05,881.0,29.0,AC,0,RATE1,2
81520-85020-1,81520,85020,9.846375,1.0511875,0.00010595702479338843,881.0,31.1,AC,0,RATE1,1
81810-89210-1,81810,89210,2.20462,0.8808799999999999,5.041322314049587e-05,124.0,6.2,AC,0,RATE1,1
81810-89510-1,81810,89510,4.44554,0.98978,3.256198347107438e-05,166.0,11.2,AC,0,RATE1,1
81830-81831-1,81830,81831,0.15420240000000002,0.128502,9.182736455463728e-07,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
81830-81832-1,81830,81832,0.035937000000000004,0.019601999999999998,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
82020-90020-1,82020,90020,25.6293125,2.737625,0.0002725289256198347,881.0,80.8,AC,0,RATE1,1
83030-83090-1,83030,83090,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
83031-83090-1,83031,83090,5.123744999999999,2.3598630000000003,3.4894398530762165e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
83031-83090-2,83031,83090,5.123744999999999,2.3598630000000003,3.4894398530762165e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,2
83031-83091-1,83031,83091,6.075531,3.304026,4.499540863177227e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
83090-83092-1,83090,83092,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
83530-83590-1,83530,83590,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
83531-83590-1,83531,83590,3.9050450999999997,3.792987,2.7548209366391182e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
83531-83590-2,83531,83590,4.5170631,4.5170631,4.315886134067952e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,2
83531-83592-1,83531,83592,2.8420722,1.1640321,0.00010376492194674012,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
83590-83591-1,83590,83591,3.3410520000000004,1.344915,5.968778696051424e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
84011-90011-1,84011,90011,12.816319999999997,4.89929,8.59504132231405e-05,103.0,31.0,AC,0,RATE1,1
84012-90011-2,84012,90011,12.12662,4.105530000000001,7.190082644628098e-05,100.0,29.2,AC,0,RATE1,2
84030-84090-1,84030,84090,0.004356,0.002178,9.182736455463728e-06,232.0,0.0,AC,0,RATE1,1
84090-84095-1,84090,84095,0.353925,0.29403,2.203856749311295e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
84090-84096-1,84090,84096,1.1423609999999997,0.948519,7.162534435261708e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
84090-84097-1,84090,84097,1.79685,0.68607,0.0011937557392102847,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
84430-84490-1,84430,84490,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
84490-84491-1,84490,84491,2.7225,1.25235,0.00024793388429752067,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
84530-84590-1,84530,84590,2.3958,5.29254,0.000642791551882461,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
85020-90320-1,85020,90320,8.303625,0.8848125,8.651900826446281e-05,881.0,25.68,AC,0,RATE1,1
85020-90320-2,85020,90320,8.303625,0.8848125,8.651900826446281e-05,881.0,25.68,AC,0,RATE1,2
85510-87510-1,85510,87510,13.69962,3.36017,0.00012066115702479338,157.0,37.5,AC,0,RATE1,1
85530-85590-1,85530,85590,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
85590-85591-1,85590,85591,0.16335,0.136125,9.182736455463729e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
85590-85592-1,85590,85592,1.3230261,0.5570235,8.907254361799817e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
85590-85592-2,85590,85592,1.3068,0.56628,7.805325987144169e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,2
85590-85593-1,85590,85593,5.30343,0.22869000000000003,0.0005785123966942149,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
86330-86332-1,86330,86332,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
86511-90012-1,86511,90012,9.728399999999999,3.7764100000000003,6.727272727272727e-05,103.0,24.1,AC,0,RATE1,1
86512-90012-2,86512,90012,9.728399999999999,3.7764100000000003,6.727272727272727e-05,103.0,24.0,AC,0,RATE1,2
86530-86590-1,86530,86590,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87510-89510-1,87510,89510,14.84065,5.60956,9.727272727272726e-05,124.0,35.5,AC,0,RATE1,1
87510-89510-2,87510,89510,15.08749,5.70515,9.892561983471074e-05,103.0,35.5,AC,0,RATE1,2
87510-90210-1,87510,90210,8.88745,3.0637199999999996,5.851239669421488e-05,193.0,21.45,AC,0,RATE1,1
87530-87590-1,87530,87590,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87531-87584-1,87531,87584,2.306502,1.8600120000000002,2.2956841138659323e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87532-87580-1,87532,87580,1.5017310000000001,1.5017310000000001,1.3774104683195591e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87533-87582-1,87533,87582,2.7638820000000006,2.7638820000000006,2.5711662075298436e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87534-87583-1,87534,87583,0.397485,0.317988,3.6730945821854914e-06,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87535-87581-1,87535,87581,0.251559,0.15681599999999998,0.00014692378328741966,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87535-87581-2,87535,87581,0.809127,0.809127,7.346189164370983e-06,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,2
87535-87590-1,87535,87590,0.5445,0.33759,0.0003223140495867769,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87535-87590-2,87535,87590,1.888326,1.888326,4.40771349862259e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,2
87580-87590-1,87580,87590,2.623401,1.065042,3.305785123966942e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87580-87591-1,87580,87591,3.9203999999999994,1.56816,4.40771349862259e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87581-87593-1,87581,87593,3.5795429999999997,1.630233,4.224058769513315e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87582-87590-1,87582,87590,6.145227,5.866442999999999,8.81542699724518e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87582-87594-1,87582,87594,0.605484,0.48460499999999995,6.427915518824609e-06,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87583-87584-1,87583,87584,3.030687,1.212057,3.397612488521579e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87583-87590-1,87583,87590,2.128995,0.869022,2.387511478420569e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87584-87595-1,87584,87595,5.771700000000001,2.26512,0.0001285583103764922,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87590-87592-1,87590,87592,5.552811,2.302146,0.00026721763085399446,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87590-87596-1,87590,87596,5.052960000000001,2.175822,0.0002773186409550046,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87930-87991-1,87930,87991,0.23631300000000002,0.19602,0.00014692378328741966,123.0,0.0,AC,0,RATE1,1
87930-87992-1,87930,87992,3.1472099999999994,2.47203,0.0020202020202020198,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87930-87993-1,87930,87993,0.7917030000000002,0.657756,0.0004866850321395776,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87930-87994-1,87930,87994,0.606573,0.31581000000000004,0.0004958677685950413,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
87930-87995-1,87930,87995,0.94743,0.79497,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
88530-88539-2,88530,88539,0.001089,0.001089,9.182736455463728e-06,217.0,0.0,AC,0,RATE1,2
89201-89202-1,89201,89202,0.3172,0.0012,0.0,100.0,0.0,AC,0,RATE1,1
89231-89232-1,89231,89232,2.0146499999999996,1.23057,0.002112029384756657,33.0,0.0,AC,0,RATE1,1
